timestamps,TP9,AF7,AF8,TP10,Right AUX,Marker
1486824946.398,81.055,24.414,39.551,44.922,-49.805,0
1486824946.402,93.750,27.832,45.898,81.543,0.488,0
1486824946.406,41.016,31.250,47.363,80.566,47.363,0
1486824946.410,-7.812,33.691,42.969,77.148,123.047,0
1486824946.414,20.996,31.250,40.039,47.363,101.562,0
1486824946.418,85.938,28.320,36.133,42.480,-32.227,0
1486824946.422,98.633,30.273,39.062,78.125,-38.086,0
1486824946.426,46.875,28.320,41.992,72.266,12.207,0
1486824946.430,-8.301,29.297,40.527,72.754,101.562,0
1486824946.433,6.348,30.273,39.062,55.176,99.121,0
1486824946.437,70.312,29.297,39.062,36.621,-18.066,0
1486824946.441,97.656,31.738,39.551,70.801,10.254,0
1486824946.445,52.246,31.738,41.504,71.777,62.500,0
1486824946.449,-7.812,32.227,42.969,65.918,94.727,0
1486824946.453,0.977,35.156,40.527,48.340,85.938,0
1486824946.457,63.477,31.250,30.762,25.879,21.973,0
1486824946.461,91.797,29.297,30.762,68.359,26.855,0
1486824946.465,58.105,33.203,42.480,80.078,58.105,0
1486824946.469,-4.395,34.180,39.062,69.824,119.141,0
1486824946.473,-4.883,33.691,33.203,54.688,134.277,0
1486824946.476,65.918,28.809,36.133,32.227,19.043,0
1486824946.480,103.027,28.809,33.203,62.988,-21.973,0
1486824946.484,74.219,31.738,39.062,81.543,-6.836,0
1486824946.488,8.301,28.320,40.527,79.102,68.848,0
1486824946.492,-9.766,26.855,36.133,61.035,125.977,0
1486824946.496,51.270,26.855,42.969,36.621,0.000,0
1486824946.500,95.703,29.297,40.039,70.312,-38.086,0
1486824946.504,67.383,28.320,33.691,83.984,2.441,0
1486824946.508,16.113,30.762,38.574,82.031,76.172,0
1486824946.512,-3.906,32.227,45.410,70.801,162.109,0
1486824946.515,44.922,27.344,36.621,29.785,41.992,0
1486824946.519,95.703,26.367,35.156,59.082,-20.996,0
1486824946.523,79.590,27.344,40.527,88.379,65.430,0
1486824946.527,17.090,31.250,35.645,78.613,111.328,0
1486824946.531,-17.090,30.762,35.645,69.336,136.230,0
1486824946.535,23.926,26.367,40.039,34.668,35.156,0
1486824946.539,78.125,26.855,42.969,48.828,-38.086,0
1486824946.543,75.195,29.297,39.551,83.496,-3.906,2
1486824946.547,20.996,29.785,37.598,75.195,19.531,0
1486824946.551,-20.020,27.832,43.457,64.941,86.914,0
1486824946.555,17.090,26.855,41.016,33.691,72.754,0
1486824946.558,83.496,29.785,33.203,44.922,-18.555,0
1486824946.562,87.402,31.250,34.180,77.637,1.953,0
1486824946.566,32.715,31.738,34.180,62.500,37.109,0
1486824946.570,-19.043,32.227,36.621,58.105,90.332,0
1486824946.574,8.301,28.809,37.598,36.621,76.172,0
1486824946.578,68.848,27.832,34.180,31.738,-45.410,0
1486824946.582,73.730,27.344,38.086,62.012,-5.371,0
1486824946.586,28.809,26.855,46.875,60.059,38.574,0
1486824946.590,-22.461,26.855,39.551,56.152,88.867,0
1486824946.594,-4.883,25.391,35.645,33.691,45.898,0
1486824946.598,65.430,23.438,41.992,29.785,-68.848,0
1486824946.601,81.543,23.926,34.668,65.918,-46.875,0
1486824946.605,30.273,25.879,34.180,69.336,42.969,0
1486824946.609,-19.043,24.414,38.574,70.801,129.395,0
1486824946.613,-4.883,23.926,41.992,57.617,140.137,0
1486824946.617,65.918,25.879,40.039,41.504,-4.883,0
1486824946.621,100.098,23.926,38.574,77.637,-10.254,0
1486824946.625,58.105,24.414,41.016,83.496,46.387,0
1486824946.629,2.930,26.855,44.922,82.031,94.727,0
1486824946.633,-0.977,25.879,48.828,70.312,120.117,0
1486824946.637,59.082,24.902,36.621,37.109,18.066,0
1486824946.640,91.309,25.391,33.691,61.035,-11.719,0
1486824946.644,57.129,29.297,33.691,69.824,14.160,0
1486824946.648,-6.348,30.273,29.785,63.965,107.910,0
1486824946.652,-29.297,22.949,28.320,41.504,125.000,0
1486824946.656,34.668,23.926,34.668,14.160,17.090,0
1486824946.660,81.543,24.414,40.039,50.293,1.953,0
1486824946.664,50.781,20.508,27.832,53.711,49.316,0
1486824946.668,-18.066,22.949,27.832,54.688,115.234,0
1486824946.672,-38.574,23.438,33.691,45.898,131.836,0
1486824946.676,18.555,21.484,27.832,1.465,-10.742,0
1486824946.680,72.754,22.949,30.273,38.574,-83.984,0
1486824946.683,63.477,25.391,36.621,77.148,2.441,0
1486824946.687,2.930,27.832,36.133,74.219,49.805,0
1486824946.691,-14.160,26.855,39.062,74.707,64.453,0
1486824946.695,47.363,27.344,43.945,43.457,31.250,0
1486824946.699,114.258,31.738,41.992,64.453,-10.254,0
