timestamps,TP9,AF7,AF8,TP10,Right AUX,Marker
1485534106.000,-5.859,27.344,41.992,98.633,360.352,0
1485534106.004,41.504,29.785,36.621,52.246,257.324,0
1485534106.008,83.496,35.645,21.484,55.176,-360.352,0
1485534106.012,36.621,37.598,22.949,73.730,-29.785,0
1485534106.016,25.391,36.133,39.551,76.172,71.777,0
1485534106.020,10.254,35.156,41.016,92.285,469.727,0
1485534106.024,4.883,34.668,38.086,46.387,706.543,0
1485534106.028,43.457,28.320,37.109,28.809,-206.055,0
1485534106.031,59.082,37.598,47.363,70.312,-407.227,0
1485534106.035,46.875,33.691,48.340,75.684,-217.773,0
1485534106.039,12.207,25.879,35.645,92.773,296.875,0
1485534106.043,17.578,29.297,34.668,64.941,469.727,0
1485534106.047,45.410,29.297,32.715,22.949,-57.617,0
1485534106.051,44.434,35.645,35.645,46.875,-312.988,0
1485534106.055,46.875,35.156,36.133,72.266,-265.137,0
1485534106.059,25.879,34.180,23.926,101.074,451.172,0
1485534106.063,14.648,37.109,32.227,59.570,871.582,0
1485534106.067,45.410,35.156,48.828,18.066,-20.996,0
1485534106.071,65.918,33.691,38.574,65.430,-405.273,0
1485534106.074,47.852,33.691,34.668,94.238,-269.043,0
1485534106.078,15.625,30.762,45.410,106.934,206.055,0
1485534106.082,30.273,41.992,57.617,83.984,502.441,0
1485534106.086,45.898,32.227,41.992,26.855,-174.316,0
1485534106.090,51.758,13.184,23.926,42.480,-380.371,0
1485534106.094,63.965,23.926,25.391,86.914,-246.582,0
1485534106.098,26.367,32.715,33.203,121.094,97.656,0
1485534106.102,18.066,33.203,43.945,113.281,540.039,0
1485534106.106,55.176,32.227,39.551,87.402,276.855,0
1485534106.110,70.312,31.250,36.621,68.848,-13.184,0
1485534106.114,74.707,31.738,35.645,55.176,-157.227,0
1485534106.117,36.133,37.598,47.363,77.637,39.062,0
1485534106.121,-7.324,37.109,51.270,97.656,466.309,0
1485534106.125,14.648,25.391,44.922,41.992,-2.930,0
1485534106.129,73.242,38.086,55.176,50.293,-386.719,0
1485534106.133,63.477,37.598,50.293,83.496,-254.395,0
1485534106.137,10.254,17.090,36.133,82.031,-83.008,0
1485534106.141,3.418,23.926,37.598,83.496,673.340,0
1485534106.145,21.973,25.391,34.180,31.738,526.855,0
1485534106.149,54.199,24.414,32.227,42.480,-318.359,0
1485534106.153,68.848,26.855,29.785,83.008,-0.488,0
1485534106.156,30.273,29.297,37.109,115.723,110.840,0
1485534106.160,-0.488,31.738,42.969,94.238,582.520,0
1485534106.164,13.184,34.668,35.645,20.508,583.496,0
1485534106.168,44.922,24.414,26.367,34.668,-350.098,0
1485534106.172,55.664,17.578,37.598,70.801,-406.250,0
1485534106.176,56.641,37.109,65.918,100.098,-153.320,0
1485534106.180,44.434,36.133,57.129,97.656,376.953,0
1485534106.184,29.297,23.438,31.738,56.152,165.039,0
1485534106.188,49.805,26.855,28.320,36.133,-407.715,0
1485534106.192,23.438,25.391,29.785,41.016,-327.637,0
1485534106.196,-20.020,25.879,30.762,67.871,-144.531,0
