timestamps,TP9,AF7,AF8,TP10,Right AUX,Marker0
135132.434,42.969,17.578,15.137,41.504,63.965,0
135132.438,39.062,9.766,22.461,38.086,62.500,0
135132.442,31.250,29.785,33.691,32.715,-5.859,0
135132.446,39.062,55.176,36.621,35.156,4.883,0
135132.450,39.062,48.828,27.344,36.133,44.922,0
135132.454,22.461,27.832,22.949,24.902,58.105,0
135132.458,-2.930,25.391,20.996,5.371,-5.859,0
135132.462,-4.883,31.738,17.090,5.371,-27.832,0
135132.466,22.949,25.391,19.531,24.902,14.160,0
135132.470,37.598,25.879,32.715,38.574,44.434,0
135132.474,24.902,34.668,31.250,26.367,-0.977,0
135132.475,15.137,39.551,24.902,14.648,-60.059,0
135132.479,30.762,37.598,21.973,23.926,-33.691,0
135132.483,50.293,36.621,17.090,34.180,19.043,0
135132.487,40.039,31.250,26.855,26.367,50.781,0
135132.491,28.809,25.879,31.250,17.090,26.367,0
135132.494,40.527,24.902,21.484,23.926,-1.465,0
135132.498,44.434,19.531,22.949,32.227,46.875,0
135132.502,34.180,25.391,32.227,29.297,73.242,0
135132.506,24.414,35.645,39.551,19.043,23.438,0
135132.510,27.344,23.438,30.273,10.742,10.742,0
135132.514,40.527,13.184,17.578,22.461,70.312,0
135132.518,42.969,32.227,21.484,32.227,61.523,0
135132.520,29.785,44.434,23.926,18.555,-11.719,0
135132.524,27.344,37.109,20.996,12.695,-19.531,0
135132.528,41.504,34.180,25.391,29.785,37.598,0
135132.532,44.922,29.785,24.902,38.574,64.453,0
135132.535,27.832,20.508,23.926,20.996,50.293,0
135132.539,13.672,20.996,25.879,12.207,-4.395,0
135132.543,27.832,25.391,23.438,26.855,2.441,0
135132.547,44.434,29.785,31.250,41.504,64.453,0
135132.551,30.273,26.367,32.227,32.227,65.918,0
135132.555,8.301,23.926,20.508,6.836,32.715,0
135132.559,19.043,24.414,24.414,6.348,31.250,0
135132.563,38.086,25.391,29.297,29.785,81.055,0
135132.566,31.250,27.344,25.879,32.227,61.035,0
135132.570,15.625,27.832,28.809,14.160,-21.973,0
135132.574,22.461,24.902,30.273,16.113,-34.668,0
135132.578,41.992,19.043,31.738,29.785,-3.418,0
135132.582,44.434,26.367,30.762,36.133,22.461,0
135132.586,26.367,38.086,26.855,25.391,-20.996,0
135132.590,21.973,36.133,29.785,14.648,-92.285,0
135132.594,44.434,38.086,27.832,34.180,-64.453,0
135132.597,51.758,40.039,24.902,41.504,2.930,0
135132.601,31.250,29.785,23.926,22.461,9.766,0
135132.605,14.160,21.973,21.973,9.277,-16.602,0
135132.609,25.391,22.461,22.461,19.531,5.371,0
135132.610,41.504,25.391,28.320,40.039,35.156,0
135132.614,29.297,25.879,31.250,35.156,6.348,0
135132.618,11.230,22.461,28.809,20.020,-41.504,0
135132.622,14.648,20.020,34.180,26.367,-1.465,0
135132.626,31.250,25.391,39.551,45.410,79.102,0
135132.630,25.879,24.902,34.668,37.598,73.730,0
135132.633,4.883,19.531,27.832,16.602,-4.883,0
135132.637,7.324,23.438,23.438,17.578,-38.574,0
135132.641,26.367,22.949,24.414,26.855,42.480,0
135132.645,27.832,22.461,26.367,29.297,78.125,0
135132.649,15.137,20.996,26.367,20.020,16.113,0
135132.653,22.461,19.531,27.832,18.066,-33.203,0
135132.670,41.016,29.297,22.461,28.809,0.977,0
135132.674,43.945,42.969,21.973,40.527,70.801,0
135132.678,37.109,49.805,29.785,34.668,52.734,0
135132.682,23.926,41.016,31.738,18.555,-2.930,0
135132.686,32.227,36.621,28.809,22.949,29.297,2
135132.689,47.363,32.715,26.367,41.016,75.684,0
135132.693,30.762,30.762,21.973,36.621,37.598,0
135132.697,11.230,29.297,22.949,18.555,-10.742,0
135132.701,18.066,28.320,29.297,22.949,35.156,0
135132.705,34.180,33.691,32.227,42.969,98.145,0
135132.709,36.133,37.598,33.203,46.875,119.629,0
135132.713,13.184,35.156,32.227,23.438,81.055,0
135132.715,2.930,32.227,27.832,12.695,48.340,0
135132.719,22.461,28.320,25.879,28.320,84.473,0
135132.723,27.832,28.320,27.344,36.133,130.859,0
