timestamps,TP9,AF7,AF8,TP10,Right AUX,Marker0
119877.745,40.039,30.762,25.879,45.898,20.996,0
119877.749,51.270,33.203,27.832,41.992,11.230,0
119877.753,30.762,33.203,23.926,28.320,-6.836,0
119877.755,17.578,35.156,20.996,24.902,-39.062,0
119877.759,34.180,36.621,21.484,33.203,-39.062,0
119877.763,55.176,38.086,28.809,41.016,0.000,0
119877.767,44.922,40.039,27.344,40.527,-21.973,0
119877.771,24.414,35.156,18.066,33.691,-44.434,0
119877.775,39.551,29.297,23.438,39.062,-32.227,0
119877.779,64.941,29.785,24.902,50.293,-15.625,0
119877.783,53.223,34.668,20.996,44.434,-8.301,0
119877.787,25.879,36.621,28.320,37.109,6.836,0
119877.791,30.273,41.992,33.203,41.504,-28.809,0
119877.794,54.688,42.969,30.273,48.828,-26.367,0
119877.798,49.805,28.809,31.250,47.363,16.113,0
119877.800,20.996,23.438,32.227,40.527,-16.113,0
119877.804,12.207,25.391,26.367,36.621,-55.664,0
119877.808,33.691,24.414,21.484,40.527,-60.547,0
119877.811,51.758,29.785,21.973,42.480,-9.766,0
119877.815,33.691,32.227,30.762,32.715,-16.602,0
119877.819,12.207,36.133,26.855,26.855,-65.430,0
119877.823,33.203,42.480,16.602,33.691,-75.195,0
119877.827,56.152,37.109,23.438,44.434,-16.602,0
119877.831,43.457,30.273,28.320,38.574,3.418,0
119877.835,19.043,30.273,24.414,27.832,-52.734,0
119877.839,31.250,36.133,25.391,36.133,-42.480,0
119877.843,57.129,39.062,28.809,46.387,24.902,0
119877.860,54.688,43.457,27.344,47.363,-7.324,0
119877.864,28.809,42.969,27.344,41.992,-106.934,0
119877.867,21.484,37.109,27.832,41.016,-90.332,0
119877.871,47.852,35.645,23.926,45.410,-24.902,0
119877.875,53.223,32.715,22.949,43.457,-27.344,0
119877.879,23.926,31.738,28.809,35.156,-47.363,0
119877.883,14.648,30.273,39.062,39.062,-78.125,0
119877.887,42.480,37.598,42.480,49.805,-76.660,0
119877.891,61.035,43.457,34.668,48.340,-28.809,0
119877.895,42.480,34.668,25.391,38.086,-27.344,0
119877.899,18.066,25.879,16.602,28.320,-66.406,0
119877.903,30.762,25.391,17.578,29.297,-49.805,0
119877.905,56.152,28.809,27.832,35.156,-31.738,0
119877.909,49.316,28.809,32.715,33.691,-71.289,0
119877.912,28.809,35.156,31.250,32.715,-74.707,0
119877.916,34.668,43.457,27.832,36.621,-16.602,0
119877.920,52.246,36.621,27.344,41.016,18.066,0
119877.924,48.340,28.809,24.902,38.574,4.883,0
119877.928,21.973,27.344,24.414,29.785,-3.906,0
119877.932,18.066,27.344,28.320,32.715,-10.742,0
119877.936,46.875,30.762,28.320,43.457,-27.832,0
119877.940,56.152,37.598,27.832,41.504,-41.992,0
119877.944,38.086,43.945,29.297,38.086,-43.457,0
119877.948,25.391,41.016,28.809,39.062,-57.617,0
119877.950,43.945,34.180,25.879,44.922,-23.438,0
119877.954,62.988,36.133,26.855,45.898,-13.672,0
119877.957,46.875,36.621,28.809,41.504,-44.922,0
119877.961,21.973,34.180,25.879,34.180,-29.297,0
119877.965,32.715,36.133,24.902,35.645,-5.371,0
119877.969,60.059,35.645,27.832,47.363,15.137,0
119877.973,50.293,37.109,25.879,39.062,6.836,0
119877.977,20.996,38.086,27.344,29.297,-45.898,0
119877.981,27.344,32.227,26.367,35.156,-89.844,0
119877.985,54.688,33.691,20.996,42.480,-62.500,0
119877.989,52.246,36.621,24.414,42.480,-21.973,0
119877.993,27.344,34.180,30.762,34.180,-72.754,0
119877.995,27.832,35.156,31.738,35.156,-116.211,0
119877.999,51.758,35.156,31.738,41.992,-83.984,0
119878.003,52.246,30.273,31.250,39.551,-42.969,0
119878.006,29.785,32.227,32.227,34.668,-64.941,0
119878.010,16.113,33.203,32.715,34.668,-69.824,0
119878.014,30.273,31.250,30.273,37.109,-5.859,0
119878.018,47.852,28.320,25.391,35.645,22.461,0
119878.022,33.203,25.391,22.461,28.809,-11.719,0
119878.026,11.719,28.320,27.344,22.461,-41.992,0
