timestamps,TP9,AF7,AF8,TP10,Right AUX,Frequency,Contrast,Orientation
484111.737,32.715,31.738,30.273,19.531,-209.961,0.000,0.000,0.000
484111.741,42.969,32.715,26.855,49.805,98.633,0.000,0.000,0.000
484111.745,40.039,35.645,30.273,50.293,242.676,0.000,0.000,0.000
484111.749,29.785,33.691,35.645,20.996,-81.055,0.000,0.000,0.000
484111.753,38.086,33.691,35.645,19.531,-286.621,0.000,0.000,0.000
484111.757,51.270,33.203,32.227,47.852,2.441,0.000,0.000,0.000
484111.761,40.039,29.297,31.250,56.152,282.715,0.000,0.000,0.000
484111.764,21.973,31.250,34.668,27.832,83.496,0.000,0.000,0.000
484111.768,25.879,32.715,38.574,9.766,-218.750,0.000,0.000,0.000
484111.772,28.320,30.273,30.273,24.414,-78.125,0.000,0.000,0.000
484111.776,25.391,26.855,27.832,44.922,234.863,0.000,0.000,0.000
484111.780,15.137,26.855,36.621,28.320,140.625,0.000,0.000,0.000
484111.784,10.742,29.785,37.598,-4.395,-173.340,0.000,0.000,0.000
484111.788,19.531,28.809,31.738,7.324,-150.391,0.000,0.000,0.000
484111.792,28.320,31.738,30.273,41.504,194.336,0.000,0.000,0.000
484111.796,18.555,30.762,30.273,31.738,217.773,0.000,0.000,0.000
484111.800,12.695,27.832,32.227,0.000,-125.000,0.000,0.000,0.000
484111.804,26.367,30.273,29.297,4.395,-201.660,0.000,0.000,0.000
484111.807,39.062,31.250,29.297,43.457,88.379,0.000,0.000,0.000
484111.811,36.133,29.297,29.297,44.922,193.359,0.000,0.000,0.000
484111.815,14.648,29.785,31.738,4.395,-69.336,0.000,0.000,0.000
484111.819,16.113,30.762,29.297,-4.883,-172.852,0.000,0.000,0.000
484111.823,33.203,27.344,22.461,22.461,106.934,0.000,0.000,0.000
484111.827,34.180,31.738,27.832,40.527,342.285,0.000,0.000,0.000
484111.831,21.973,35.156,32.715,17.578,184.570,0.000,0.000,0.000
484111.835,22.461,30.273,26.855,-0.977,-136.719,0.000,0.000,0.000
484111.839,35.156,28.320,23.438,22.461,-83.008,0.000,0.000,0.000
484111.843,39.062,28.809,26.367,49.805,209.473,0.000,0.000,0.000
484111.846,25.391,33.203,29.297,35.156,125.488,0.000,0.000,0.000
484111.850,15.137,36.133,26.855,3.418,-148.438,0.000,0.000,0.000
484111.854,28.809,37.109,26.855,14.160,-78.613,0.000,0.000,0.000
484111.858,35.156,36.133,26.855,42.969,228.027,0.000,0.000,0.000
