timestamps,TP9,AF7,AF8,TP10,Right AUX,Marker0
213856.945,9.277,39.062,42.480,8.301,28.320,0
213856.949,45.410,36.133,35.645,25.879,46.875,0
213856.953,55.176,37.598,36.621,40.039,44.922,0
213856.957,20.020,36.621,37.598,27.344,47.363,0
213856.960,5.859,34.668,34.180,16.113,57.129,0
213856.964,15.625,36.133,29.785,28.809,36.621,0
213856.968,39.551,37.598,32.715,44.922,20.996,0
213856.972,34.180,33.691,34.668,39.551,20.508,0
213856.976,14.160,32.715,29.785,25.879,34.668,0
213856.980,24.902,37.109,38.574,28.809,42.969,0
213856.984,42.969,37.109,41.016,39.551,35.156,0
213856.988,39.062,33.691,34.668,39.062,41.016,0
213856.991,32.715,32.715,30.273,27.832,40.527,0
213856.995,37.109,35.645,30.273,29.785,42.480,0
213856.999,62.500,39.062,36.133,45.410,63.477,0
213857.003,62.012,34.668,24.414,46.387,52.734,0
213857.004,29.297,34.668,21.973,30.273,33.203,0
213857.008,17.578,35.645,34.180,18.555,35.156,0
213857.012,36.621,35.156,36.621,30.273,29.297,0
213857.016,42.480,39.551,33.691,38.086,22.949,0
213857.020,17.578,42.480,29.785,21.484,28.320,0
213857.023,14.648,40.039,34.180,9.277,27.832,0
213857.027,15.137,35.645,36.133,20.020,24.902,0
213857.031,13.672,30.273,32.715,31.738,27.344,0
213857.035,13.184,31.250,32.227,23.926,21.973,0
213857.039,-1.953,35.645,27.344,18.066,9.277,0
213857.043,19.531,38.574,25.391,27.344,15.137,0
213857.047,38.086,36.133,34.180,36.621,30.273,0
213857.049,19.531,33.203,34.668,33.691,28.320,0
213857.052,16.113,34.668,29.297,18.555,21.973,0
213857.056,19.531,31.738,32.715,11.719,25.879,0
213857.060,22.461,32.715,37.109,28.809,37.598,0
213857.064,36.133,38.574,34.180,37.598,37.598,0
213857.068,24.902,38.086,31.250,20.508,23.926,0
213857.072,11.719,34.180,33.691,11.230,20.020,0
213857.076,34.180,33.203,35.645,21.973,28.320,0
213857.080,44.434,34.668,33.691,33.203,33.203,0
213857.084,18.066,32.227,36.621,24.414,30.762,0
213857.088,10.254,31.738,34.668,11.230,37.109,0
213857.092,23.926,34.668,25.879,19.531,48.828,0
213857.094,36.133,34.668,25.391,33.691,43.945,0
213857.098,31.738,38.086,29.785,30.273,43.457,0
213857.101,19.531,46.387,35.156,18.066,47.363,0
213857.105,21.973,46.387,43.945,20.508,36.133,0
213857.109,48.828,41.016,41.016,34.668,27.832,0
213857.113,61.523,44.434,33.203,37.598,34.180,0
213857.117,37.109,45.898,34.180,29.785,47.363,0
213857.121,24.414,42.969,37.598,23.438,45.410,0
213857.125,26.855,40.527,39.062,30.762,32.715,0
213857.129,26.855,36.621,34.180,39.062,22.461,0
213857.133,9.766,35.645,40.527,26.367,28.809,0
213857.137,0.488,33.691,47.852,18.555,34.668,0
213857.138,14.160,31.738,41.992,31.250,33.203,0
213857.142,31.738,32.715,36.133,42.480,41.504,0
213857.146,24.902,33.203,34.668,31.250,35.645,0
213857.150,14.648,35.645,29.297,16.602,24.902,0
213857.154,23.438,39.062,26.855,22.949,24.414,0
213857.158,46.387,40.527,33.203,35.645,26.367,0
