timestamps,TP9,AF7,AF8,TP10,Right AUX,Marker
1486223914.644,-15.137,37.598,49.316,82.520,112.305,0
1486223914.647,30.762,31.738,45.410,72.266,66.406,0
1486223914.651,104.004,26.855,42.480,80.078,-38.574,0
1486223914.655,105.469,31.738,46.875,83.008,-37.598,0
1486223914.659,33.691,30.762,36.133,73.730,19.043,0
1486223914.663,-30.273,28.809,38.574,65.918,85.938,0
1486223914.667,2.930,29.297,38.574,44.922,63.965,0
1486223914.671,82.031,28.320,32.715,49.805,5.859,0
1486223914.675,95.703,30.273,32.715,65.430,39.551,0
1486223914.679,37.109,34.668,41.016,66.895,40.039,0
1486223914.683,-34.180,30.762,39.551,55.664,72.754,0
1486223914.686,-5.859,24.902,37.598,56.152,98.145,0
1486223914.690,83.008,30.762,46.387,68.359,30.273,0
1486223914.694,91.797,33.203,59.570,68.848,11.719,0
1486223914.698,28.809,28.809,44.434,55.664,19.043,0
1486223914.702,-38.574,26.367,40.527,54.199,41.992,0
1486223914.706,-25.879,22.949,48.340,56.641,69.824,0
1486223914.710,51.758,18.555,32.227,62.988,26.367,0
1486223914.714,99.121,21.973,34.668,76.660,20.996,0
1486223914.718,42.480,20.508,39.551,56.152,58.594,0
1486223914.722,-45.410,24.414,36.621,51.758,91.309,0
1486223914.726,-27.832,29.785,39.062,56.152,92.285,0
1486223914.729,55.176,21.973,47.852,56.641,9.277,0
1486223914.733,84.473,16.113,44.434,62.988,0.488,0
1486223914.737,43.945,23.926,40.527,54.199,24.414,0
1486223914.741,-26.367,26.367,38.086,57.129,70.801,0
1486223914.745,-41.504,24.414,38.574,61.035,104.004,0
1486223914.749,51.270,20.508,46.387,46.875,32.227,0
1486223914.753,110.352,26.367,45.410,59.570,-6.348,0
1486223914.757,69.824,27.344,42.480,63.965,38.574,0
1486223914.761,-19.043,20.508,38.086,48.340,68.359,0
1486223914.765,-42.480,28.809,44.434,49.316,60.059,0
