timestamps,TP9,AF7,AF8,TP10,Right AUX,Marker0
150866.842,37.109,45.410,49.316,41.992,41.504,0
150866.846,38.574,36.133,32.227,35.645,85.938,0
150866.848,30.273,37.598,27.344,38.574,12.695,0
150866.852,29.297,36.133,34.180,39.062,-26.855,0
150866.856,42.969,26.855,32.715,41.016,-0.977,0
150866.860,51.758,40.039,34.180,46.875,41.992,0
150866.864,39.062,40.039,42.480,34.668,58.594,0
150866.868,28.320,25.879,52.734,26.367,30.273,0
150866.871,21.973,36.133,45.410,26.367,-1.465,0
150866.875,16.113,35.156,21.973,22.461,48.828,0
150866.879,14.648,35.156,18.555,11.719,75.684,0
150866.883,15.625,35.645,27.832,10.254,28.809,0
150866.887,20.020,33.203,24.414,20.996,-18.066,0
150866.891,34.180,35.156,40.039,32.227,-19.043,0
150866.893,42.969,41.992,42.969,39.551,8.789,0
150866.897,35.645,33.203,33.691,32.715,4.395,0
150866.901,33.203,29.297,32.715,32.715,-38.086,0
150866.905,40.039,29.297,38.574,39.551,1.465,0
150866.909,39.062,26.367,41.504,36.133,67.871,0
150866.913,32.715,45.898,25.879,26.855,43.457,0
150866.916,29.297,46.875,29.785,23.926,5.859,0
150866.920,51.270,53.711,61.035,48.340,-5.859,0
150866.924,54.199,55.664,64.941,54.688,48.828,0
150866.928,34.668,28.320,42.969,33.203,51.270,0
150866.932,28.809,11.230,36.133,23.926,-39.062,0
150866.936,25.879,28.809,34.180,24.414,-41.992,0
150866.938,37.109,47.852,35.645,30.273,45.410,0
150866.942,50.293,50.781,20.996,37.109,82.520,0
150866.946,47.852,47.852,12.695,35.645,-3.418,0
150866.950,38.574,29.297,21.484,26.367,-51.758,0
150866.954,48.828,41.016,15.137,34.668,23.438,0
150866.958,53.223,50.293,21.973,39.062,81.055,0
150866.962,44.434,48.340,48.828,23.926,48.340,0
150866.965,43.945,46.875,52.734,25.879,-31.738,0
150866.969,45.898,37.598,41.016,35.156,-12.207,0
150866.973,53.223,50.293,43.457,42.969,72.266,0
150866.977,57.617,59.082,56.152,55.664,45.898,0
150866.981,33.203,34.668,41.504,39.551,-3.906,0
150866.983,18.555,27.344,28.320,28.809,9.766,0
150866.987,26.367,20.508,33.691,34.180,64.453,0
150866.991,27.832,25.879,26.367,35.645,89.844,0
150866.995,25.879,44.434,29.785,41.992,45.410,0
150866.999,30.273,42.969,36.133,47.852,17.090,0
150867.003,38.086,39.551,20.996,50.293,62.500,0
150867.007,40.527,41.992,41.992,45.410,72.266,0
150867.010,27.344,44.922,58.594,22.949,7.324,0
150867.014,15.625,39.551,41.992,4.883,19.043,0
150867.018,21.973,33.691,37.109,10.254,96.191,2
150867.022,28.809,30.762,29.785,21.484,104.980,0
150867.026,25.391,20.508,24.414,25.391,45.410,0
150867.043,20.996,29.297,30.273,23.926,-2.930,0
150867.047,35.156,51.270,26.367,33.691,11.230,0
150867.051,57.617,50.293,33.691,48.828,84.473,0
150867.055,60.547,43.457,43.945,48.828,90.332,0
150867.059,52.734,45.898,40.527,41.504,31.738,0
150867.063,33.203,39.062,37.598,21.973,34.180,0
150867.066,27.344,30.762,31.250,11.719,93.750,0
150867.070,30.273,34.180,25.391,14.648,130.859,0
150867.074,22.949,41.016,32.715,10.742,63.965,0
150867.078,20.996,41.504,28.320,11.719,-6.348,0
150867.082,27.832,25.879,24.414,20.996,63.477,0
