timestamps,TP9,AF7,AF8,TP10,Right AUX,Marker
1486223711.244,-51.758,26.367,33.691,49.805,94.727,0
1486223711.248,-10.254,27.344,27.344,51.758,89.355,0
1486223711.252,83.984,27.344,36.621,61.523,-0.977,0
1486223711.256,108.398,25.879,39.551,71.289,23.926,0
1486223711.260,44.434,21.484,32.227,61.523,48.340,0
1486223711.263,-21.484,31.738,38.086,73.242,104.492,0
1486223711.267,0.488,34.180,33.203,72.754,117.188,0
1486223711.271,86.426,20.996,28.809,68.848,29.297,0
1486223711.275,115.234,20.996,39.062,73.730,33.691,0
1486223711.279,66.406,33.203,50.781,61.035,31.738,0
1486223711.283,-20.020,28.809,53.711,59.570,75.684,0
1486223711.287,-26.855,22.461,46.387,55.664,79.102,0
1486223711.291,70.801,31.738,46.387,56.641,-36.133,0
1486223711.295,106.934,31.250,27.344,60.547,-28.809,0
1486223711.299,62.012,25.879,29.785,55.176,19.531,0
1486223711.302,-21.973,24.414,41.016,51.758,66.895,0
1486223711.306,-41.504,21.484,34.180,47.363,88.867,0
1486223711.310,49.316,19.043,25.879,45.410,10.742,0
1486223711.314,113.281,22.461,23.926,67.383,-22.949,0
1486223711.318,84.473,31.250,40.039,76.660,-12.207,0
1486223711.322,-2.930,30.273,43.945,60.547,46.875,0
1486223711.326,-38.574,24.902,35.645,55.664,96.191,0
1486223711.330,41.504,23.438,34.668,47.363,-0.488,0
1486223711.334,108.887,26.367,42.969,59.082,-20.508,0
1486223711.338,84.473,36.133,37.598,63.477,17.578,0
1486223711.342,14.648,38.086,30.273,60.547,35.156,0
1486223711.345,-21.973,30.273,42.480,64.941,85.449,0
1486223711.349,37.598,30.762,40.527,59.570,12.207,0
1486223711.353,106.445,24.414,34.180,65.430,-1.953,0
1486223711.357,96.191,19.531,31.250,71.777,47.852,0
1486223711.361,15.625,33.203,33.203,65.918,39.062,0
1486223711.365,-42.969,32.227,33.691,62.012,105.469,0
1486223711.369,23.438,25.879,30.273,54.199,77.637,0
1486223711.373,108.398,29.785,34.668,65.918,6.836,0
1486223711.377,96.680,28.320,39.551,74.219,48.340,0
1486223711.381,21.973,22.461,40.527,58.105,46.875,0
1486223711.385,-40.527,26.855,41.504,55.176,57.129,0
1486223711.388,13.672,29.785,47.363,58.105,44.434,0
1486223711.392,109.863,22.461,40.039,70.312,-12.695,0
1486223711.396,117.188,28.320,37.598,87.402,26.855,0
1486223711.400,51.270,32.715,48.340,86.914,41.992,0
1486223711.404,-28.320,33.203,38.574,74.707,63.477,0
1486223711.408,-1.953,29.785,34.180,54.688,50.781,0
1486223711.412,91.797,26.855,33.203,54.199,-6.836,0
1486223711.416,112.793,33.691,34.668,70.801,36.621,0
1486223711.420,48.340,29.785,42.480,64.453,62.012,0
1486223711.424,-29.785,33.203,41.992,61.035,104.980,0
1486223711.427,-9.766,33.691,41.016,63.965,99.609,0
1486223711.431,86.914,25.391,37.109,62.012,24.414,0
1486223711.435,126.465,31.250,38.086,67.383,41.504,0
1486223711.439,67.383,33.203,47.363,66.895,64.453,0
1486223711.443,-21.484,27.832,42.480,55.176,94.727,0
1486223711.447,-23.926,32.715,34.668,51.758,92.285,0
1486223711.451,74.219,24.902,30.273,54.199,13.672,0
1486223711.455,121.094,21.973,29.297,64.453,33.203,0
1486223711.459,65.430,25.879,37.109,69.824,50.781,0
1486223711.463,-5.859,36.621,54.199,79.590,60.547,0
1486223711.467,-32.227,33.203,48.828,64.941,91.309,0
1486223711.470,52.734,26.367,31.250,51.270,12.207,1
1486223711.474,123.047,34.180,35.645,64.941,17.578,0
1486223711.478,75.195,32.715,38.086,62.988,64.941,0
1486223711.482,-11.230,30.762,29.297,55.664,89.355,0
1486223711.486,-34.668,26.855,28.809,47.363,107.910,0
1486223711.490,49.805,28.320,32.227,56.152,51.270,0
1486223711.494,122.559,34.668,37.109,76.660,57.617,0
1486223711.498,97.656,38.086,49.316,80.566,86.426,0
1486223711.502,8.301,37.109,51.758,65.430,75.195,0
1486223711.506,-49.805,24.902,34.668,49.316,73.242,0
1486223711.509,40.527,38.086,41.504,54.688,17.578,0
1486223711.513,117.676,38.086,48.828,63.965,3.906,0
1486223711.517,80.566,20.020,33.203,65.918,62.012,0
1486223711.521,9.766,26.367,36.133,56.152,54.199,0
1486223711.525,-42.969,30.762,30.762,47.363,85.938,0
1486223711.529,26.367,32.227,25.391,43.457,46.387,0
1486223711.533,111.328,28.809,32.227,53.711,-15.625,0
1486223711.537,99.609,27.344,34.668,69.336,32.227,0
1486223711.541,20.996,31.250,33.691,59.082,61.035,0
1486223711.545,-43.457,31.250,40.039,52.734,82.031,0
1486223711.549,10.742,25.391,48.828,60.059,30.762,0
1486223711.552,104.980,26.855,41.992,63.965,13.184,0
1486223711.556,105.469,33.203,32.715,65.918,75.195,0
1486223711.560,28.809,32.715,36.621,56.641,56.641,0
1486223711.564,-44.434,31.738,40.527,41.992,81.055,0
1486223711.568,-16.113,29.785,32.715,35.156,87.891,0
1486223711.572,83.984,28.809,31.738,43.457,7.812,0
1486223711.576,94.238,22.461,34.668,54.688,31.738,0
1486223711.580,20.996,21.484,31.250,47.363,78.125,0
1486223711.584,-46.875,29.785,33.691,42.969,90.332,0
1486223711.588,-22.949,25.391,37.598,44.434,95.215,0
1486223711.592,71.289,12.695,42.969,52.246,45.410,0
1486223711.595,106.934,22.949,43.457,66.895,23.926,0
1486223711.599,57.129,34.180,36.621,63.477,20.020,0
1486223711.603,-17.578,34.668,37.598,66.895,74.707,0
1486223711.607,-13.672,30.273,43.457,63.477,86.914,0
1486223711.611,78.125,38.086,49.316,67.383,-1.465,0
1486223711.615,118.652,34.180,40.527,78.613,25.879,0
1486223711.619,65.918,34.180,33.691,67.383,62.988,0
1486223711.623,-14.648,41.504,37.598,69.336,93.262,0
1486223711.627,-29.785,27.344,35.156,63.965,93.750,0
1486223711.631,49.805,25.391,30.762,52.734,4.395,0
1486223711.634,107.422,24.902,29.785,66.406,20.996,0
1486223711.638,71.289,23.926,35.645,67.383,62.012,0
1486223711.642,-17.578,26.367,36.621,57.129,75.195,0
1486223711.646,-38.574,31.250,40.527,53.223,105.469,0
1486223711.650,57.129,27.344,42.969,57.617,7.324,0
1486223711.654,118.164,32.227,40.039,73.730,-16.602,0
1486223711.658,77.637,27.344,41.992,70.312,37.598,0
1486223711.662,1.953,23.438,47.363,65.430,57.617,0
1486223711.666,-38.086,30.273,38.086,59.570,84.473,0
1486223711.670,27.832,23.438,26.367,43.457,1.953,0
1486223711.674,118.652,22.461,32.715,54.688,-16.113,0
1486223711.677,98.145,23.438,30.762,56.641,17.578,0
1486223711.681,20.508,36.133,46.387,62.012,9.277,0
1486223711.685,-19.043,32.715,47.852,57.617,72.266,0
1486223711.689,33.203,22.461,26.367,52.246,42.480,0
1486223711.693,110.840,27.344,35.156,72.266,17.578,0
1486223711.697,101.074,26.855,45.410,81.055,64.453,0
1486223711.701,12.695,22.949,31.738,66.895,68.848,0
1486223711.705,-39.551,21.973,30.273,61.523,91.309,0
1486223711.709,20.508,26.855,42.969,68.359,46.387,0
1486223711.713,106.934,24.414,44.434,73.242,-6.836,0
1486223711.717,107.910,23.926,47.852,72.266,50.293,0
1486223711.720,41.016,29.785,45.898,69.824,77.637,0
1486223711.724,-29.785,31.250,31.738,60.059,95.215,0
1486223711.728,0.000,30.762,31.250,57.129,39.551,0
1486223711.732,92.773,30.762,40.039,63.965,-41.016,0
1486223711.736,105.957,26.855,42.480,77.148,7.812,0
1486223711.740,36.133,25.391,29.785,73.730,44.922,0
1486223711.744,-32.227,26.367,33.203,59.570,62.988,0
1486223711.748,-15.625,23.926,41.504,53.223,22.949,0
1486223711.752,74.707,35.156,41.504,61.523,-53.223,0
1486223711.756,112.305,29.785,31.738,68.359,-10.742,0
1486223711.759,45.898,21.973,21.973,52.246,48.828,0
1486223711.763,-32.715,30.762,35.156,49.805,71.777,0
1486223711.767,-29.297,27.344,41.016,48.340,41.992,0
1486223711.771,67.871,25.391,40.039,51.270,-16.602,0
1486223711.775,115.234,23.438,41.016,68.848,5.371,0
1486223711.779,57.129,24.414,41.016,55.664,13.672,0
1486223711.783,-29.297,27.344,41.016,36.621,51.758,0
1486223711.787,-33.203,29.785,27.832,41.016,113.281,0
1486223711.791,61.035,25.879,32.227,37.598,7.324,0
1486223711.795,110.840,24.414,46.875,55.176,-15.137,0
1486223711.799,72.754,38.574,40.039,64.453,54.199,0
1486223711.802,-14.160,39.062,30.762,57.617,86.426,0
1486223711.806,-47.363,23.926,31.738,50.781,115.234,0
1486223711.810,43.945,22.461,33.691,45.898,62.988,0
1486223711.814,113.281,30.762,43.945,62.988,45.898,0
1486223711.818,72.754,26.367,30.273,53.223,58.105,0
1486223711.822,-8.789,28.320,21.484,43.457,71.777,0
1486223711.826,-39.551,30.273,26.367,56.641,107.910,0
1486223711.830,38.086,21.973,29.297,49.316,74.707,0
1486223711.834,112.793,26.367,36.133,49.805,47.852,0
1486223711.838,99.121,31.250,45.410,68.359,42.969,0
1486223711.842,21.973,35.645,55.176,76.660,51.758,0
1486223711.845,-34.180,32.227,46.875,72.266,99.609,0
1486223711.849,29.297,23.926,22.461,56.641,61.523,0
1486223711.853,103.516,24.414,30.273,62.500,34.668,0
1486223711.857,86.426,20.996,41.016,76.660,45.410,0
1486223711.861,17.578,27.832,35.156,64.941,51.270,0
1486223711.865,-36.133,33.203,37.109,59.082,107.910,0
1486223711.869,16.113,21.973,33.203,57.129,80.078,0
1486223711.873,102.539,20.020,35.645,65.430,12.207,0
1486223711.877,113.770,32.715,38.574,77.148,60.059,0
1486223711.881,40.039,36.133,29.297,57.129,51.758,0
1486223711.884,-40.039,28.809,31.738,54.199,67.383,0
1486223711.888,2.441,26.855,44.434,58.594,105.469,0
1486223711.892,95.215,25.391,41.992,58.594,61.035,0
1486223711.896,101.074,24.414,31.250,62.988,86.426,0
1486223711.900,30.762,26.367,27.344,53.711,68.848,0
1486223711.904,-35.156,32.715,30.273,57.617,95.703,0
1486223711.908,-12.695,31.250,32.227,55.176,120.605,0
1486223711.912,75.195,21.973,23.438,50.781,10.254,0
1486223711.916,106.445,21.973,31.250,66.895,20.996,0
